StrSortIdCNzh,StrSortIdEUde,StrSortIdEUen,StrSortIdEUes,StrSortIdEUfr,StrSortIdEUit,StrSortIdEUnl,StrSortIdEUru,StrSortIdJPja,StrSortIdKRko,StrSortIdTWzh,StrSortIdUSen,StrSortIdUSes,StrSortIdUSfr,UniqueID
24559,8883,8160,11725,18527,7762,7103,26380,8428,21795,9717,7992,11462,18542,413
11176,9572,28268,11913,18632,8877,8512,27498,12608,3140,15526,27940,11670,18637,414
26944,7911,28951,11665,17988,8733,8538,27487,24881,4180,13157,28597,11401,18059,415
20350,8513,15670,12586,18391,7474,7634,26725,13374,13984,7295,15318,12326,18392,416
19108,8384,13637,13043,18170,7748,7452,26330,18790,24339,12969,13368,12765,18203,417
4679,8292,12676,12029,18216,7757,7409,27606,18110,23394,5678,12438,11773,18241,418
27221,8655,6414,11821,18761,7480,6970,27266,10533,19455,12896,6297,11570,18788,419
6541,8441,7759,12228,18775,7422,7079,26307,2995,9323,17540,7564,11981,18797,420
18724,7880,18591,12810,18627,7639,7874,26945,24143,8978,18372,18154,12530,18634,421
16922,7928,9720,12240,17936,8013,7234,27538,26184,7320,26296,9525,11994,18011,422
1083,8016,8331,11928,17925,7620,7116,25860,26883,27418,1009,8179,11691,18003,423
16988,9478,28870,12914,18926,7632,8528,27481,26493,7497,18656,28510,12629,18918,424
19016,9285,28036,12415,18458,7857,8496,26192,16520,4823,16134,27690,12162,18478,425
19152,7895,17612,12476,18105,7887,7830,26896,16659,10258,7150,17244,12213,18140,426
12174,25470,24233,25614,3847,3331,24566,22300,9363,13073,14528,23837,25331,3855,427
15059,22232,20776,18423,13867,13141,21988,20043,8685,21506,25877,20340,17519,13859,429
21453,4512,23840,3944,20458,3439,28361,25849,11002,18409,17062,23477,3904,20374,430
21453,4512,23840,3944,20458,3439,28361,25849,11002,18409,17062,23477,3904,20374,431
21453,4512,23840,3944,20458,3439,28361,25849,11002,18409,17062,23477,3904,20374,432
21453,4512,23840,3944,20458,3439,28361,25849,11002,18409,17062,23477,3904,20374,433
21453,4512,23840,3944,20458,3439,28361,25849,11002,18409,17062,23477,3904,20374,434
25097,24791,9272,28468,29657,28471,6361,25475,20076,18607,4744,9132,28634,29429,435
25097,24791,9272,28468,29657,28471,6361,25475,20076,18607,4744,9132,28634,29429,436
25097,24791,9272,28468,29657,28471,6361,25475,20076,18607,4744,9132,28634,29429,437
25097,24791,9272,28468,29657,28471,6361,25475,20076,18607,4744,9132,28634,29429,438
25097,24791,9272,28468,29657,28471,6361,25475,20076,18607,4744,9132,28634,29429,439
9144,4222,23955,14317,13671,14359,9754,29566,2419,19098,12847,23577,18809,13680,440
9144,4222,23955,14317,13671,14359,9754,29566,2419,19098,12847,23577,18809,13680,441
9144,4222,23955,14317,13671,14359,9754,29566,2419,19098,12847,23577,18809,13680,442
9144,4222,23955,14317,13671,14359,9754,29566,2419,19098,12847,23577,18809,13680,443
9144,4222,23955,14317,13671,14359,9754,29566,2419,19098,12847,23577,18809,13680,444
27697,7471,8267,27672,7199,3703,24929,6015,25172,20108,29052,8103,27857,4095,445
27697,7471,8267,27672,7199,3703,24929,6015,25172,20108,29052,8103,27857,4095,446
27697,7471,8267,27672,7199,3703,24929,6015,25172,20108,29052,8103,27857,4095,447
27773,29618,6983,7678,29851,10808,5073,16053,10524,4044,15809,6826,7577,29556,448
27773,29618,6983,7678,29851,10808,5073,16053,10524,4044,15809,6826,7577,29556,449
27773,29618,6983,7678,29851,10808,5073,16053,10524,4044,15809,6826,7577,29556,450
27773,29618,6983,7678,29851,10808,5073,16053,10524,4044,15809,6826,7577,29556,451
27773,29618,6983,7678,29851,10808,5073,16053,10524,4044,15809,6826,7577,29556,452
27773,29618,6983,7678,29851,10808,5073,16053,10524,4044,15809,6826,7577,29556,453
23772,6214,8788,3936,28932,1479,5945,14165,9162,19000,17454,8611,3901,28702,454
23772,6214,8788,3936,28932,1479,5945,14165,9162,19000,17454,8611,3901,28702,455
23772,6214,8788,3936,28932,1479,5945,14165,9162,19000,17454,8611,3901,28702,456
23772,6214,8788,3936,28932,1479,5945,14165,9162,19000,17454,8611,3901,28702,457
26647,12361,22399,6390,27146,13348,22658,28162,18994,27249,14503,22044,6349,26897,458
26647,12361,22399,6390,27146,13348,22658,28162,18994,27249,14503,22044,6349,26897,459
26647,12361,22399,6390,27146,13348,22658,28162,18994,27249,14503,22044,6349,26897,460
26647,12361,22399,6390,27146,13348,22658,28162,18994,27249,14503,22044,6349,26897,461
9789,3515,22981,7189,4368,6583,27211,8866,25244,19505,12738,22636,7183,4539,462
9789,3515,22981,7189,4368,6583,27211,8866,25244,19505,12738,22636,7183,4539,463
9789,3515,22981,7189,4368,6583,27211,8866,25244,19505,12738,22636,7183,4539,464
9789,3515,22981,7189,4368,6583,27211,8866,25244,19505,12738,22636,7183,4539,465
27768,29622,6977,14580,4477,3865,5076,27917,10526,4043,15814,6825,14147,4638,466
27768,29622,6977,14580,4477,3865,5076,27917,10526,4043,15814,6825,14147,4638,467
27768,29622,6977,14580,4477,3865,5076,27917,10526,4043,15814,6825,14147,4638,468
27768,29622,6977,14580,4477,3865,5076,27917,10526,4043,15814,6825,14147,4638,469
27768,29622,6977,14580,4477,3865,5076,27917,10526,4043,15814,6825,14147,4638,470
27768,29622,6977,14580,4477,3865,5076,27917,10526,4043,15814,6825,14147,4638,471
21967,16521,16202,14628,4347,3885,27221,8947,12725,2958,7385,15827,14173,4509,472
21967,16521,16202,14628,4347,3885,27221,8947,12725,2958,7385,15827,14173,4509,473
23507,29129,15645,8237,28982,3356,15264,24771,17746,4738,24894,15298,8086,28748,474
23507,29129,15645,8237,28982,3356,15264,24771,17746,4738,24894,15298,8086,28748,475
2239,16262,7003,14701,29338,3829,14623,9563,26436,7467,2277,6845,14277,29065,476
2239,16262,7003,14701,29338,3829,14623,9563,26436,7467,2277,6845,14277,29065,477
2239,16262,7003,14701,29338,3829,14623,9563,26436,7467,2277,6845,14277,29065,478
2239,16262,7003,14701,29338,3829,14623,9563,26436,7467,2277,6845,14277,29065,479
2239,16262,7003,14701,29338,3829,14623,9563,26436,7467,2277,6845,14277,29065,480
25091,24784,9266,14674,4489,4013,6354,29030,20071,18601,4748,9122,14225,4694,481
25091,24784,9266,14674,4489,4013,6354,29030,20071,18601,4748,9122,14225,4694,482
25091,24784,9266,14674,4489,4013,6354,29030,20071,18601,4748,9122,14225,4694,483
25091,24784,9266,14674,4489,4013,6354,29030,20071,18601,4748,9122,14225,4694,484
25091,24784,9266,14674,4489,4013,6354,29030,20071,18601,4748,9122,14225,4694,485
28207,15218,18907,14759,29348,3939,19084,4359,21143,19839,16179,18482,14321,29075,486
28207,15218,18907,14759,29348,3939,19084,4359,21143,19839,16179,18482,14321,29075,487
28207,15218,18907,14759,29348,3939,19084,4359,21143,19839,16179,18482,14321,29075,488
28207,15218,18907,14759,29348,3939,19084,4359,21143,19839,16179,18482,14321,29075,489
28207,15218,18907,14759,29348,3939,19084,4359,21143,19839,16179,18482,14321,29075,490
23859,16088,8001,18347,25147,29503,3238,24795,15580,10387,7111,7833,17466,24963,491
23859,16088,8001,18347,25147,29503,3238,24795,15580,10387,7111,7833,17466,24963,492
23859,16088,8001,18347,25147,29503,3238,24795,15580,10387,7111,7833,17466,24963,493
23859,16088,8001,18347,25147,29503,3238,24795,15580,10387,7111,7833,17466,24963,494
23859,16088,8001,18347,25147,29503,3238,24795,15580,10387,7111,7833,17466,24963,495
23866,4500,8010,7731,29852,10797,3237,10957,15575,10393,7105,7847,7623,29563,496
23866,4500,8010,7731,29852,10797,3237,10957,15575,10393,7105,7847,7623,29563,497
23866,4500,8010,7731,29852,10797,3237,10957,15575,10393,7105,7847,7623,29563,498
23866,4500,8010,7731,29852,10797,3237,10957,15575,10393,7105,7847,7623,29563,499
23866,4500,8010,7731,29852,10797,3237,10957,15575,10393,7105,7847,7623,29563,500
7158,14878,7029,3675,2824,28426,14626,28279,8954,17988,24328,6881,3642,2813,501
7158,14878,7029,3675,2824,28426,14626,28279,8954,17988,24328,6881,3642,2813,502
7158,14878,7029,3675,2824,28426,14626,28279,8954,17988,24328,6881,3642,2813,503
19367,15643,11197,29218,24092,29045,15273,16358,23957,8763,4684,10990,29369,23856,504
19367,15643,11197,29218,24092,29045,15273,16358,23957,8763,4684,10990,29369,23856,505
19367,15643,11197,29218,24092,29045,15273,16358,23957,8763,4684,10990,29369,23856,506
19367,15643,11197,29218,24092,29045,15273,16358,23957,8763,4684,10990,29369,23856,507
19367,15643,11197,29218,24092,29045,15273,16358,23957,8763,4684,10990,29369,23856,508
23472,26543,23819,6068,5186,3425,3898,21140,12166,19969,17615,23430,5946,5385,509
23472,26543,23819,6068,5186,3425,3898,21140,12166,19969,17615,23430,5946,5385,510
23472,26543,23819,6068,5186,3425,3898,21140,12166,19969,17615,23430,5946,5385,511
10873,15678,26414,6424,27103,13280,24832,28144,11070,15029,11784,26038,6381,26860,512
10873,15678,26414,6424,27103,13280,24832,28144,11070,15029,11784,26038,6381,26860,513
10873,15678,26414,6424,27103,13280,24832,28144,11070,15029,11784,26038,6381,26860,514
10873,15678,26414,6424,27103,13280,24832,28144,11070,15029,11784,26038,6381,26860,515
10873,15678,26414,6424,27103,13280,24832,28144,11070,15029,11784,26038,6381,26860,516
10873,15678,26414,6424,27103,13280,24832,28144,11070,15029,11784,26038,6381,26860,517
10873,15678,26414,6424,27103,13280,24832,28144,11070,15029,11784,26038,6381,26860,518
19961,16340,22349,3687,2833,3382,11384,6683,24805,7012,15777,21985,3673,2814,519
19348,29663,27448,7875,9835,11566,9578,16911,16930,10248,10082,27115,7783,9936,520
19348,29663,27448,7875,9835,11566,9578,16911,16930,10248,10082,27115,7783,9936,521
11001,11894,7329,9181,26859,24733,15704,7307,4670,26208,26271,7163,8995,26637,522
19348,29663,27448,7875,9835,11566,9578,16911,16930,10248,10082,27115,7783,9936,523
19348,29663,27448,7875,9835,11566,9578,16911,16930,10248,10082,27115,7783,9936,524
1664,10254,10983,13986,8997,9766,9240,2472,27624,27986,1599,10798,13737,9020,525
1661,10248,10977,13982,8995,9762,9234,2468,27622,27982,1598,10791,13730,9016,526
15200,15147,26989,7157,4354,4492,25756,22013,15043,2603,13785,26617,7138,4510,527
15200,15147,26989,7157,4354,4492,25756,22013,15043,2603,13785,26617,7138,4510,528
27765,15199,28054,8307,1842,1986,22520,6661,12740,19529,25235,27724,2973,1848,529
6555,19225,12112,15283,9941,24442,5293,4390,18367,17093,16439,11867,7389,10054,530
22227,19221,12767,25571,3647,24434,5296,4401,18361,17092,25333,12540,2847,3688,531
13858,19228,17135,18472,6012,24439,5281,4396,18371,17088,16897,16776,7967,6111,532
13859,19216,27122,2750,1698,24431,5286,4402,18363,17084,16909,26768,2780,1706,533
6108,15157,13120,5927,11547,12843,29462,3990,19429,11039,15713,12864,5804,11655,534
27765,15199,28054,8307,1842,1986,22520,6661,12740,19529,25235,27724,2973,1848,535
27765,15199,28054,8307,1842,1986,22520,6661,12740,19529,25235,27724,2973,1848,536
8171,13253,13611,14904,17273,20471,12324,8633,15640,7925,26827,13345,26668,17367,537
28058,27790,9094,6018,27532,12803,18119,11203,11498,20187,20449,8926,5899,27293,538
13581,23155,22385,2679,1629,1808,22643,3148,26524,7521,25631,22026,2694,1635,540
13581,23155,22385,2679,1629,1808,22643,3148,26524,7521,25631,22026,2694,1635,541
13581,23155,22385,2679,1629,1808,22643,3148,26524,7521,25631,22026,2694,1635,542
26415,18121,18245,9511,5078,4321,18249,14894,2491,14111,27667,17847,9311,5270,543
18497,16542,17047,5423,24130,29055,16160,12232,24619,8955,24442,16688,29500,23747,544
18497,16542,17047,5423,24130,29055,16160,12232,24619,8955,24442,16688,29500,23747,545
21508,26093,25195,9857,29271,14195,16414,21106,11509,14991,10543,24815,9661,26643,546
24705,28318,28068,18990,2599,2251,28039,25365,15164,11032,13527,27746,18124,2598,547
18497,16542,17047,5423,24130,29055,16160,12232,24619,8955,24442,16688,29500,23747,548
18497,16542,17047,5423,24130,29055,16160,12232,24619,8955,24442,16688,29500,23747,549
24467,24176,23112,15176,9849,11586,23895,28262,9773,9272,11398,22786,14611,9951,550
24467,24176,23112,15176,9849,11586,23895,28262,9773,9272,11398,22786,14611,9951,551
24467,24176,23112,15176,9849,11586,23895,28262,9773,9272,11398,22786,14611,9951,552
24467,24176,23112,15176,9849,11586,23895,28262,9773,9272,11398,22786,14611,9951,553
24467,24176,23112,15176,9849,11586,23895,28262,9773,9272,11398,22786,14611,9951,554
24467,24176,23112,15176,9849,11586,23895,28262,9773,9272,11398,22786,14611,9951,555
9555,10457,11213,15212,25234,3101,9393,25307,20967,11293,14600,11002,4466,25033,556
9555,10457,11213,15212,25234,3101,9393,25307,20967,11293,14600,11002,4466,25033,557
9555,10457,11213,15212,25234,3101,9393,25307,20967,11293,14600,11002,4466,25033,558
9555,10457,11213,15212,25234,3101,9393,25307,20967,11293,14600,11002,4466,25033,559
9555,10457,11213,15212,25234,3101,9393,25307,20967,11293,14600,11002,4466,25033,560
14577,5131,15682,6243,5183,13275,15658,25291,25898,26725,11117,15335,6154,5382,561
14577,5131,15682,6243,5183,13275,15658,25291,25898,26725,11117,15335,6154,5382,562
14577,5131,15682,6243,5183,13275,15658,25291,25898,26725,11117,15335,6154,5382,563
14586,5135,15683,19225,25811,17575,15665,25296,25903,26724,11109,15342,18318,25633,564
14586,5135,15683,19225,25811,17575,15665,25296,25903,26724,11109,15342,18318,25633,565
14586,5135,15683,19225,25811,17575,15665,25296,25903,26724,11109,15342,18318,25633,566
28084,26160,25373,26027,5011,4071,25548,29380,12050,14578,23804,25023,25789,5194,567
28084,26160,25373,26027,5011,4071,25548,29380,12050,14578,23804,25023,25789,5194,568
28084,26160,25373,26027,5011,4071,25548,29380,12050,14578,23804,25023,25789,5194,569
28081,26161,25358,29451,24203,29150,25551,16329,12053,14599,23812,25017,29622,23964,570
28081,26161,25358,29451,24203,29150,25551,16329,12053,14599,23812,25017,29622,23964,571
28081,26161,25358,29451,24203,29150,25551,16329,12053,14599,23812,25017,29622,23964,572
12311,24504,22217,29192,24235,24636,25936,5468,25678,7740,24828,21859,29651,24008,573
12311,24504,22217,29192,24235,24636,25936,5468,25678,7740,24828,21859,29651,24008,574
12311,24504,22217,29192,24235,24636,25936,5468,25678,7740,24828,21859,29651,24008,575
8988,22552,25131,4660,24500,3119,22180,8904,11856,14383,5922,24734,4597,24278,580
19583,22630,13740,18341,10224,11784,22131,20571,10046,19697,24238,13462,17456,10329,581
26971,4651,4881,7854,5437,4968,4466,9903,1492,18488,11455,4755,7776,5580,582
9629,24940,26668,17186,12032,6765,14690,12383,1232,26577,24172,26308,16298,12043,583
11719,27479,21317,17132,29463,6759,22119,25062,1109,11690,14293,20937,16250,29197,584
11751,7112,21651,16473,27003,12953,22835,10359,1171,3134,14280,21234,15717,11537,585
26004,28028,21163,17137,29460,6761,2187,20090,1738,16021,10651,20779,16256,29196,586
22528,28354,20544,29859,17083,10583,24000,5197,1568,13798,6492,20111,29974,17168,587
17725,2285,2428,15354,8271,7082,16454,13772,1658,2658,25966,2347,14744,8297,588
19583,22630,13740,18341,10224,11784,22131,20571,10046,19697,24238,13462,17456,10329,589
22214,15257,19686,7957,5602,20435,23070,13533,14072,3299,22912,19211,7859,5699,590
11195,16096,28324,7959,11480,13021,25888,13667,20336,2690,15555,27988,7861,11555,591
9092,17112,17100,22306,16718,6709,17386,15230,4488,4518,14690,16739,21657,16797,592
19657,24895,23215,7116,4316,4442,23820,17600,9665,13339,8154,22867,17449,4473,593
16932,25120,8287,9610,7495,6427,28120,16230,8394,9449,26313,8131,9393,7518,594
17472,15049,7925,16469,1552,12950,29605,6594,7154,17934,23657,7728,15713,1546,595
10323,11510,11973,14507,25487,24652,10381,7200,9169,3203,14846,11745,14088,25329,596
6518,7516,9939,18531,13854,14499,27687,13809,17523,23836,23818,9746,17635,13840,597
15803,18346,18535,17000,12158,13690,18490,15004,18004,17103,28719,18104,16120,12160,598
12364,24214,26665,9631,5418,4987,29273,7220,18821,4106,12054,26297,9415,5578,599
27829,12517,13079,9570,25488,24647,11512,7197,21285,26460,12352,12834,9352,25333,600
18995,2011,9077,7862,5446,4971,2658,14666,19133,15277,24536,8911,7761,5587,601
24731,5402,7690,9523,11908,5179,27694,7215,21746,16969,18241,7503,9316,11946,602
26831,15913,9510,16747,11929,13066,27893,21720,21785,10103,25982,9330,15875,11965,603
20276,16940,8714,9618,3230,24662,16390,7205,21052,14001,26473,8555,9406,3227,604
7922,12557,22230,16348,6958,13044,22604,20773,2424,8722,24692,21879,15578,7065,605
24244,17127,17082,18537,13902,29563,17430,9597,4481,8867,16442,16719,17641,13904,606
23009,11529,16059,17002,12164,13685,3248,3971,5462,12956,26599,15684,16124,12165,607
7267,26435,25462,7793,23367,5027,24232,29572,5506,5310,21941,25104,7729,23149,608
25527,7267,6402,16595,4138,27187,2682,28487,9063,16018,13341,6289,15833,4258,609
24296,23138,19336,17144,16714,6769,19263,3853,5553,19671,15603,18871,16263,16791,610
24252,24690,24591,6884,7724,4917,24836,25352,5073,5842,24884,24214,6837,7803,611
8543,17451,13065,9576,25490,24655,17699,6750,5319,19377,25785,12821,9355,25339,612
27733,11582,12113,25280,25462,4744,25408,10883,6872,17054,18407,11874,24947,25298,613
25917,11376,8752,9601,9248,10343,5921,13992,3639,11119,18770,8586,9387,9276,614
10238,2866,13054,9562,25479,24641,2602,7191,8634,21915,16794,12815,9344,25317,615
26303,3821,27949,15558,19427,11747,27937,11648,9006,19112,22418,27616,14912,19389,616
24671,11682,7348,14934,9711,11495,14884,21643,8798,3618,26629,7189,14503,9779,617
25616,23096,11426,7853,5445,4962,22465,5622,7332,3232,23312,11206,7771,5583,618
28102,25892,24872,2738,1665,22748,25287,15817,7417,2719,23854,24494,2762,1686,619
6306,2134,2158,17180,1498,6718,2176,2989,23180,15323,17368,2049,16291,1493,620
5312,13152,22401,7861,5447,4976,16520,15879,23688,20332,19492,22050,7779,5592,621
22826,24059,2937,18905,23223,3215,29228,12576,23565,6360,23842,2841,18010,23110,622
18296,12987,13000,1474,1471,1817,11693,5270,23348,4311,23896,12766,1481,1463,623
21601,12655,16756,9590,11922,5192,16537,5834,23605,13024,17762,16387,9376,11964,624
5319,29519,29369,17151,5490,6738,5013,7004,24632,5262,19498,29058,16271,5614,625
4721,14922,6868,17162,19700,6732,14737,3806,24649,10406,8100,6740,16278,19653,626
7547,12617,9018,17146,13844,6752,3545,13681,24594,9175,4656,8844,16269,13814,627
24425,13137,5868,7843,12722,4806,5855,12742,23719,20091,22479,5733,7750,12754,628
19657,24895,23215,7116,4316,4442,23820,17600,9665,13339,8154,22867,17449,4473,629
28543,26055,27960,15565,17439,11748,27940,15561,16563,4099,9344,27622,14919,17534,630
6317,22134,21287,9579,11905,5170,22199,20219,16680,9511,17354,20894,9361,11943,631
14965,24093,23255,9591,11916,5173,29003,7208,17005,22937,26101,22907,9380,11955,632
23498,7533,9705,24478,23234,22552,27716,3941,17026,10855,22573,9517,23891,23117,633
16954,16608,16855,14933,28706,11499,27199,12415,3771,6932,26620,16477,14496,28483,634
24315,22580,3136,16478,6357,12957,4351,9802,3992,19370,19801,3038,15720,6463,635
7502,17016,16920,17176,13607,6746,17344,13556,3585,17887,4631,16568,16288,13558,636
7583,23051,11465,9585,11899,5188,22478,5628,3625,17896,4650,11245,9366,11940,637
12919,2184,11918,9595,11921,5185,10483,11332,3455,26990,21144,11687,9383,11958,638
5472,11470,23266,9616,25477,4934,23993,8062,20472,11261,28205,22917,9400,25311,639
25425,25590,23352,9665,25523,24809,24290,22430,9626,19474,28094,23034,9438,25362,640
6782,29500,6324,18566,13903,6683,4936,9478,12710,8469,27550,6206,6863,13907,641
16768,25458,3463,14931,9714,26217,3129,6610,11961,10291,22738,3324,14495,9784,642
12857,28910,28069,3150,9732,28742,28240,15010,17788,10594,21191,27748,3177,9809,643
28290,17440,15611,16353,1485,1515,27237,3077,10909,10283,5330,15260,15579,1472,644
13647,22140,13743,9606,3670,26123,21921,7842,13936,12005,8679,13465,9392,3705,645
16203,28052,26339,27115,28579,27114,27773,15823,13990,22437,15653,25965,27179,28349,646
